Paper DOI,Author Names
10.1109/tvcg.2022.3209391,Jiehui Zhou
10.1109/tvcg.2022.3209391,Xumeng Wang
10.1109/tvcg.2022.3209391,Jason K. Wong
10.1109/tvcg.2022.3209391,Huanliang Wang
10.1109/tvcg.2022.3209391,Zhongwei Wang
10.1109/tvcg.2022.3209391,Xiaoyu Yang
10.1109/tvcg.2022.3209391,Xiaoran Yan
10.1109/tvcg.2022.3209391,Haozhe Feng
10.1109/tvcg.2022.3209391,Huamin Qu
10.1109/tvcg.2022.3209391,Haochao Ying
10.1109/tvcg.2022.3209391,Wei Chen 0001
10.1109/tvcg.2022.3209477,Claudio D. G. Linhares
10.1109/tvcg.2022.3209477,Jean R. Ponciano
10.1109/tvcg.2022.3209477,Diogenes S. Pedro
10.1109/tvcg.2022.3209477,Luis E. C. Rocha
10.1109/tvcg.2022.3209477,Agma J. M. Traina
10.1109/tvcg.2022.3209477,Jorge Poco
10.1109/tvcg.2022.3209404,Jun Yuan 0003
10.1109/tvcg.2022.3209404,Mengchen Liu
10.1109/tvcg.2022.3209404,Fengyuan Tian
10.1109/tvcg.2022.3209404,Shixia Liu
10.1109/tvcg.2022.3209497,Zhutian Chen
10.1109/tvcg.2022.3209497,Qisen Yang
10.1109/tvcg.2022.3209497,Xiao Xie
10.1109/tvcg.2022.3209497,Johanna Beyer
10.1109/tvcg.2022.3209497,Haijun Xia
10.1109/tvcg.2022.3209497,Yingcai Wu
10.1109/tvcg.2022.3209497,Hanspeter Pfister
10.1109/tvcg.2022.3209487,Mashael AlKadi
10.1109/tvcg.2022.3209487,Vanessa Serrano
10.1109/tvcg.2022.3209487,James Scott-Brown
10.1109/tvcg.2022.3209487,Catherine Plaisant
10.1109/tvcg.2022.3209487,Jean-Daniel Fekete
10.1109/tvcg.2022.3209487,Uta Hinrichs
10.1109/tvcg.2022.3209487,Benjamin Bach
10.1109/tvcg.2022.3209486,Yang Shi 0007
10.1109/tvcg.2022.3209486,Pei Liu
10.1109/tvcg.2022.3209486,Siji Chen
10.1109/tvcg.2022.3209486,Mengdi Sun
10.1109/tvcg.2022.3209486,Nan Cao 0001
10.1109/tvcg.2022.3209500,Elsie Lee-Robbins
10.1109/tvcg.2022.3209500,Eytan Adar
10.1109/tvcg.2022.3209462,Seungmin Jin
10.1109/tvcg.2022.3209462,Hyunwook Lee
10.1109/tvcg.2022.3209462,Cheonbok Park
10.1109/tvcg.2022.3209462,Hyeshin Chu
10.1109/tvcg.2022.3209462,Yunwon Tae
10.1109/tvcg.2022.3209462,Jaegul Choo
10.1109/tvcg.2022.3209462,Sungahn Ko
10.1109/tvcg.2022.3209412,Justin Raynor
10.1109/tvcg.2022.3209412,Tarik Crnovrsanin
10.1109/tvcg.2022.3209412,Sara Di Bartolomeo
10.1109/tvcg.2022.3209412,Laura South
10.1109/tvcg.2022.3209412,David Saffo
10.1109/tvcg.2022.3209412,Cody Dunne
10.1109/tvcg.2022.3209445,Zhilan Zhou
10.1109/tvcg.2022.3209445,Wenyuan Wang
10.1109/tvcg.2022.3209445,Mengtian Guo
10.1109/tvcg.2022.3209445,Yue Wang 0035
10.1109/tvcg.2022.3209445,David Gotz
10.1109/tvcg.2022.3209468,Dazhen Deng
10.1109/tvcg.2022.3209468,Aoyu Wu
10.1109/tvcg.2022.3209468,Huamin Qu
10.1109/tvcg.2022.3209468,Yingcai Wu
10.1109/tvcg.2022.3209435,Qianwen Wang
10.1109/tvcg.2022.3209435,Kexin Huang
10.1109/tvcg.2022.3209435,Payal Chandak
10.1109/tvcg.2022.3209435,Marinka Zitnik
10.1109/tvcg.2022.3209435,Nils Gehlenborg
10.1109/tvcg.2022.3209474,Roberta C. Ramos Mota
10.1109/tvcg.2022.3209474,Nivan Ferreira
10.1109/tvcg.2022.3209474,Julio Daniel Silva
10.1109/tvcg.2022.3209474,Marius Horga
10.1109/tvcg.2022.3209474,Marcos Lage
10.1109/tvcg.2022.3209474,Luis Ceferino
10.1109/tvcg.2022.3209474,Usman R. Alim
10.1109/tvcg.2022.3209474,Ehud Sharlin
10.1109/tvcg.2022.3209474,Fabio Miranda 0001
10.1109/tvcg.2022.3209423,Jiazhi Xia
10.1109/tvcg.2022.3209423,Linquan Huang
10.1109/tvcg.2022.3209423,Weixing Lin
10.1109/tvcg.2022.3209423,Xin Zhao
10.1109/tvcg.2022.3209423,Jing Wu 0004
10.1109/tvcg.2022.3209423,Yang Chen
10.1109/tvcg.2022.3209423,Ying Zhao 0001
10.1109/tvcg.2022.3209423,Wei Chen 0001
10.1109/tvcg.2022.3209460,Andrew M. McNutt
10.1109/tvcg.2022.3209491,Sara Tandon
10.1109/tvcg.2022.3209491,Alfie Abdul-Rahman
10.1109/tvcg.2022.3209491,Rita Borgo
10.1109/tvcg.2022.3209467,Prateek Mantri
10.1109/tvcg.2022.3209467,Hariharan Subramonyam
10.1109/tvcg.2022.3209467,Audrey L. Michal
10.1109/tvcg.2022.3209467,Cindy Xiong
10.1109/tvcg.2022.3209378,Simon Warchol
10.1109/tvcg.2022.3209378,Robert Krüger
10.1109/tvcg.2022.3209378,Ajit Johnson Nirmal
10.1109/tvcg.2022.3209378,Giorgio Gaglia
10.1109/tvcg.2022.3209378,Jared Jessup
10.1109/tvcg.2022.3209378,Cecily C. Ritch
10.1109/tvcg.2022.3209378,John Hoffer
10.1109/tvcg.2022.3209378,Jeremy Muhlich
10.1109/tvcg.2022.3209378,Megan L. Burger
10.1109/tvcg.2022.3209378,Tyler Jacks
10.1109/tvcg.2022.3209378,Sandro Santagata
10.1109/tvcg.2022.3209378,Peter K. Sorger
10.1109/tvcg.2022.3209378,Hanspeter Pfister
10.1109/tvcg.2022.3209436,Georgia Panagiotidou
10.1109/tvcg.2022.3209436,Houda Lamqaddam
10.1109/tvcg.2022.3209436,Jeroen Poblome
10.1109/tvcg.2022.3209436,Koenraad Brosens
10.1109/tvcg.2022.3209436,Katrien Verbert
10.1109/tvcg.2022.3209436,Andrew Vande Moere
10.1109/tvcg.2021.3114835,Nathalie Bressa
10.1109/tvcg.2021.3114835,Henrik Korsgaard
10.1109/tvcg.2021.3114835,Aurélien Tabard
10.1109/tvcg.2021.3114835,Steven Houben
10.1109/tvcg.2021.3114835,Jo Vermeulen
10.1109/tvcg.2021.3114770,Alan Lundgard
10.1109/tvcg.2021.3114770,Arvind Satyanarayan
10.1109/tvcg.2021.3114848,Yuyu Luo
10.1109/tvcg.2021.3114848,Nan Tang 0001
10.1109/tvcg.2021.3114848,Guoliang Li 0001
10.1109/tvcg.2021.3114848,Jiawei Tang
10.1109/tvcg.2021.3114848,Chengliang Chai
10.1109/tvcg.2021.3114848,Xuedi Qin
10.1109/tvcg.2021.3114861,Xiangtong Chu
10.1109/tvcg.2021.3114861,Xiao Xie
10.1109/tvcg.2021.3114861,Shuainan Ye
10.1109/tvcg.2021.3114861,Haolin Lu
10.1109/tvcg.2021.3114861,Hongguang Xiao
10.1109/tvcg.2021.3114861,Zeqing Yuan
10.1109/tvcg.2021.3114861,Zhutian Chen
10.1109/tvcg.2021.3114861,Hui Zhang 0051
10.1109/tvcg.2021.3114861,Yingcai Wu
10.1109/tvcg.2021.3114806,Zhutian Chen
10.1109/tvcg.2021.3114806,Shuainan Ye
10.1109/tvcg.2021.3114806,Xiangtong Chu
10.1109/tvcg.2021.3114806,Haijun Xia
10.1109/tvcg.2021.3114806,Hui Zhang 0051
10.1109/tvcg.2021.3114806,Huamin Qu
10.1109/tvcg.2021.3114806,Yingcai Wu
10.1109/tvcg.2021.3114846,Crescentia Jung
10.1109/tvcg.2021.3114846,Shubham Mehta
10.1109/tvcg.2021.3114846,Atharva Kulkarni
10.1109/tvcg.2021.3114846,Yuhang Zhao 0001
10.1109/tvcg.2021.3114846,Yea-Seul Kim
10.1109/tvcg.2021.3114863,Haotian Li 0001
10.1109/tvcg.2021.3114863,Yong Wang 0021
10.1109/tvcg.2021.3114863,Songheng Zhang
10.1109/tvcg.2021.3114863,Yangqiu Song
10.1109/tvcg.2021.3114863,Huamin Qu
10.1109/tvcg.2021.3114694,Jiazhi Xia
10.1109/tvcg.2021.3114694,Yuchen Zhang
10.1109/tvcg.2021.3114694,Jie Song
10.1109/tvcg.2021.3114694,Yang Chen
10.1109/tvcg.2021.3114694,Yunhai Wang
10.1109/tvcg.2021.3114694,Shixia Liu
10.1109/tvcg.2021.3114839,Mathieu Pont
10.1109/tvcg.2021.3114839,Jules Vidal
10.1109/tvcg.2021.3114839,Julie Delon
10.1109/tvcg.2021.3114839,Julien Tierny
10.1109/tvcg.2021.3114797,Joscha Eirich
10.1109/tvcg.2021.3114797,Jakob Bonart
10.1109/tvcg.2021.3114797,Dominik Jäckle
10.1109/tvcg.2021.3114797,Michael Sedlmair
10.1109/tvcg.2021.3114797,Ute Schmid
10.1109/tvcg.2021.3114797,Kai Fischbach
10.1109/tvcg.2021.3114797,Tobias Schreck
10.1109/tvcg.2021.3114797,Jürgen Bernard
10.1109/tvcg.2021.3114794,Xingbo Wang 0001
10.1109/tvcg.2021.3114794,Jianben He
10.1109/tvcg.2021.3114794,Zhihua Jin
10.1109/tvcg.2021.3114794,Muqiao Yang
10.1109/tvcg.2021.3114794,Yong Wang 0021
10.1109/tvcg.2021.3114794,Huamin Qu
10.1109/tvcg.2021.3114864,Alexandra Zytek
10.1109/tvcg.2021.3114864,Dongyu Liu
10.1109/tvcg.2021.3114864,Rhema Vaithianathan
10.1109/tvcg.2021.3114864,Kalyan Veeramachaneni
10.1109/tvcg.2021.3114815,Jun Han 0010
10.1109/tvcg.2021.3114815,Hao Zheng 0006
10.1109/tvcg.2021.3114815,Danny Z. Chen
10.1109/tvcg.2021.3114815,Chaoli Wang 0001
10.1109/tvcg.2021.3114876,Sehi L'Yi
10.1109/tvcg.2021.3114876,Qianwen Wang
10.1109/tvcg.2021.3114876,Fritz Lekschas
10.1109/tvcg.2021.3114876,Nils Gehlenborg
10.1109/tvcg.2021.3114826,Aoyu Wu
10.1109/tvcg.2021.3114826,Yun Wang 0012
10.1109/tvcg.2021.3114826,Mengyu Zhou
10.1109/tvcg.2021.3114826,Xinyi He
10.1109/tvcg.2021.3114826,Haidong Zhang
10.1109/tvcg.2021.3114826,Huamin Qu
10.1109/tvcg.2021.3114826,Dongmei Zhang 0001
10.1109/tvcg.2021.3114830,Lyn Bartram
10.1109/tvcg.2021.3114830,Michael Correll
10.1109/tvcg.2021.3114830,Melanie Tory
10.1109/tvcg.2021.3114814,Zehua Zeng
10.1109/tvcg.2021.3114814,Phoebe Moh
10.1109/tvcg.2021.3114814,Fan Du
10.1109/tvcg.2021.3114814,Jane Hoffswell
10.1109/tvcg.2021.3114814,Tak Yeon Lee
10.1109/tvcg.2021.3114814,Sana Malik
10.1109/tvcg.2021.3114814,Eunyee Koh
10.1109/tvcg.2021.3114814,Leilani Battle
10.1109/tvcg.2021.3114875,Zikun Deng
10.1109/tvcg.2021.3114875,Di Weng
10.1109/tvcg.2021.3114875,Xiao Xie
10.1109/tvcg.2021.3114875,Jie Bao 0003
10.1109/tvcg.2021.3114875,Yu Zheng 0004
10.1109/tvcg.2021.3114875,Mingliang Xu
10.1109/tvcg.2021.3114875,Wei Chen 0001
10.1109/tvcg.2021.3114875,Yingcai Wu
10.1109/tvcg.2021.3114803,Spencer C. Castro
10.1109/tvcg.2021.3114803,P. Samuel Quinan
10.1109/tvcg.2021.3114803,Helia Hosseinpour
10.1109/tvcg.2021.3114803,Lace M. K. Padilla
10.1109/tvcg.2021.3114813,Evanthia Dimara
10.1109/tvcg.2021.3114813,John T. Stasko
10.1109/tvcg.2021.3114832,Jiang Wu
10.1109/tvcg.2021.3114832,Dongyu Liu
10.1109/tvcg.2021.3114832,Ziyang Guo
10.1109/tvcg.2021.3114832,Qingyang Xu
10.1109/tvcg.2021.3114832,Yingcai Wu
10.1109/tvcg.2021.3114836,Furui Cheng
10.1109/tvcg.2021.3114836,Dongyu Liu
10.1109/tvcg.2021.3114836,Fan Du
10.1109/tvcg.2021.3114836,Yanna Lin
10.1109/tvcg.2021.3114836,Alexandra Zytek
10.1109/tvcg.2021.3114836,Haomin Li
10.1109/tvcg.2021.3114836,Huamin Qu
10.1109/tvcg.2021.3114836,Kalyan Veeramachaneni
10.1109/tvcg.2021.3114862,Emily Wall
10.1109/tvcg.2021.3114862,Arpit Narechania
10.1109/tvcg.2021.3114862,Adam Coscia
10.1109/tvcg.2021.3114862,Jamal Paden
10.1109/tvcg.2021.3114862,Alex Endert
10.1109/tvcg.2021.3114855,Wenbin He
10.1109/tvcg.2021.3114855,Lincan Zou
10.1109/tvcg.2021.3114855,Arvind Kumar Shekar
10.1109/tvcg.2021.3114855,Liang Gou
10.1109/tvcg.2021.3114855,Liu Ren
10.1109/tvcg.2021.3114802,Shahid Latif
10.1109/tvcg.2021.3114802,Zheng Zhou
10.1109/tvcg.2021.3114802,Yoon Kim
10.1109/tvcg.2021.3114802,Fabian Beck 0001
10.1109/tvcg.2021.3114802,Nam Wook Kim
10.1109/tvcg.2021.3114837,Zhenge Zhao
10.1109/tvcg.2021.3114837,Panpan Xu
10.1109/tvcg.2021.3114837,Carlos Scheidegger
10.1109/tvcg.2021.3114837,Liu Ren
10.1109/tvcg.2021.3114877,Lu Ying
10.1109/tvcg.2021.3114877,Tan Tang
10.1109/tvcg.2021.3114877,Yuzhe Luo
10.1109/tvcg.2021.3114877,Lvkeshen Shen
10.1109/tvcg.2021.3114877,Xiao Xie
10.1109/tvcg.2021.3114877,Lingyun Yu 0001
10.1109/tvcg.2021.3114877,Yingcai Wu
10.1109/tvcg.2021.3114823,Cindy Xiong
10.1109/tvcg.2021.3114823,Vidya Setlur
10.1109/tvcg.2021.3114823,Benjamin Bach
10.1109/tvcg.2021.3114823,Eunyee Koh
10.1109/tvcg.2021.3114823,Kylie Lin
10.1109/tvcg.2021.3114823,Steven Franconeri
10.1109/tvcg.2021.3114684,Caitlyn M. McColeman
10.1109/tvcg.2021.3114684,Fumeng Yang
10.1109/tvcg.2021.3114684,Timothy F. Brady
10.1109/tvcg.2021.3114684,Steven Franconeri
10.1109/tvcg.2021.3114804,Qing Chen 0001
10.1109/tvcg.2021.3114804,Fuling Sun
10.1109/tvcg.2021.3114804,Xinyue Xu
10.1109/tvcg.2021.3114804,Zui Chen
10.1109/tvcg.2021.3114804,Jiazhe Wang
10.1109/tvcg.2021.3114804,Nan Cao 0001
10.1109/tvcg.2021.3114683,Theo Jaunet
10.1109/tvcg.2021.3114683,Corentin Kervadec
10.1109/tvcg.2021.3114683,Romain Vuillemot
10.1109/tvcg.2021.3114683,Grigory Antipov
10.1109/tvcg.2021.3114683,Moez Baccouche
10.1109/tvcg.2021.3114683,Christian Wolf 0001
10.1109/tvcg.2021.3114774,Leni Yang
10.1109/tvcg.2021.3114774,Xian Xu
10.1109/tvcg.2021.3114774,Xingyu Lan
10.1109/tvcg.2021.3114774,Ziyan Liu
10.1109/tvcg.2021.3114774,Shunan Guo
10.1109/tvcg.2021.3114774,Yang Shi 0007
10.1109/tvcg.2021.3114774,Huamin Qu
10.1109/tvcg.2021.3114774,Nan Cao 0001
10.1109/tvcg.2021.3114878,Junxiu Tang
10.1109/tvcg.2021.3114878,Yuhua Zhou
10.1109/tvcg.2021.3114878,Tan Tang
10.1109/tvcg.2021.3114878,Di Weng
10.1109/tvcg.2021.3114878,Boyang Xie
10.1109/tvcg.2021.3114878,Lingyun Yu 0001
10.1109/tvcg.2021.3114878,Huaqiang Zhang
10.1109/tvcg.2021.3114878,Yingcai Wu
10.1109/tvcg.2021.3114820,Arpit Narechania
10.1109/tvcg.2021.3114820,Alireza Karduni
10.1109/tvcg.2021.3114820,Ryan Wesslen
10.1109/tvcg.2021.3114820,Emily Wall
10.1109/tvcg.2021.3114775,Xingyu Lan
10.1109/tvcg.2021.3114775,Yang Shi 0007
10.1109/tvcg.2021.3114775,Yanqiu Wu 0001
10.1109/tvcg.2021.3114775,Xiaohan Jiao
10.1109/tvcg.2021.3114775,Nan Cao 0001
10.1109/tvcg.2021.3114807,Takanori Fujiwara
10.1109/tvcg.2021.3114807,Xinhai Wei
10.1109/tvcg.2021.3114807,Jian Zhao 0010
10.1109/tvcg.2021.3114807,Kwan-Liu Ma
10.1109/tvcg.2021.3114810,Carla Floricel
10.1109/tvcg.2021.3114810,Nafiul Nipu
10.1109/tvcg.2021.3114810,Mikayla Biggs
10.1109/tvcg.2021.3114810,Andrew Wentzel
10.1109/tvcg.2021.3114810,Guadalupe Canahuate
10.1109/tvcg.2021.3114810,Lisanne van Dijk
10.1109/tvcg.2021.3114810,Abdallah Sherif Radwan Mohamed
10.1109/tvcg.2021.3114810,Clifton David Fuller
10.1109/tvcg.2021.3114810,G. Elisabeta Marai
10.1109/tvcg.2021.3114849,Zezhong Wang 0001
10.1109/tvcg.2021.3114849,Hugo Romat
10.1109/tvcg.2021.3114849,Fanny Chevalier
10.1109/tvcg.2021.3114849,Nathalie Henry Riche
10.1109/tvcg.2021.3114849,Dave Murray-Rust
10.1109/tvcg.2021.3114849,Benjamin Bach
10.1109/tvcg.2021.3114858,Haekyu Park
10.1109/tvcg.2021.3114858,Nilaksh Das
10.1109/tvcg.2021.3114858,Rahul Duggal
10.1109/tvcg.2021.3114858,Austin P. Wright
10.1109/tvcg.2021.3114858,Omar Shaikh
10.1109/tvcg.2021.3114858,Fred Hohman
10.1109/tvcg.2021.3114858,Duen Horng (Polo) Chau
10.1109/tvcg.2021.3114853,Suphanut Jamonnak
10.1109/tvcg.2021.3114853,Ye Zhao 0003
10.1109/tvcg.2021.3114853,Xinyi Huang 0003
10.1109/tvcg.2021.3114853,Md. Amiruzzaman
10.1109/tvcg.2021.3114818,Jonathan C. Roberts
10.1109/tvcg.2021.3114818,Peter W. S. Butcher
10.1109/tvcg.2021.3114818,Ann Sherlock
10.1109/tvcg.2021.3114818,Sarah Nason
10.1109/tvcg.2021.3114756,Sara Di Bartolomeo
10.1109/tvcg.2021.3114756,Mirek Riedewald
10.1109/tvcg.2021.3114756,Wolfgang Gatterbauer
10.1109/tvcg.2021.3114756,Cody Dunne
10.1109/tvcg.2021.3114959,Paul Parsons
10.1109/tvcg.2021.3114773,Nathan van Beusekom
10.1109/tvcg.2021.3114773,Wouter Meulemans
10.1109/tvcg.2021.3114773,Bettina Speckmann
10.1109/tvcg.2021.3114869,Ingo Wald
10.1109/tvcg.2021.3114869,Nate Morrical
10.1109/tvcg.2021.3114869,Stefan Zellmann
10.1109/tvcg.2021.3114780,Kushin Mukherjee
10.1109/tvcg.2021.3114780,Brian Yin
10.1109/tvcg.2021.3114780,Brianne E. Sherman
10.1109/tvcg.2021.3114780,Laurent Lessard
10.1109/tvcg.2021.3114780,Karen B. Schloss
10.1109/tvcg.2021.3114769,Sebastian Weiss
10.1109/tvcg.2021.3114769,Rüdiger Westermann
10.1109/tvcg.2021.3114760,Matthew Brehmer
10.1109/tvcg.2021.3114760,Robert Kosara
10.1109/tvcg.2021.3114793,Shichao Jia
10.1109/tvcg.2021.3114793,Zeyu Li 0003
10.1109/tvcg.2021.3114793,Nuo Chen
10.1109/tvcg.2021.3114793,Jiawan Zhang
10.1109/tvcg.2021.3114851,Shreeraj Jadhav
10.1109/tvcg.2021.3114851,Gaofeng Deng
10.1109/tvcg.2021.3114851,Marlene Zawin
10.1109/tvcg.2021.3114851,Arie E. Kaufman
10.1109/tvcg.2021.3114790,Yifang Wang 0001
10.1109/tvcg.2021.3114790,Tai-Quan Peng
10.1109/tvcg.2021.3114790,Huihua Lu
10.1109/tvcg.2021.3114790,Haoren Wang
10.1109/tvcg.2021.3114790,Xiao Xie
10.1109/tvcg.2021.3114790,Huamin Qu
10.1109/tvcg.2021.3114790,Yingcai Wu
10.1109/tvcg.2021.3114784,Hamza Elhamdadi
10.1109/tvcg.2021.3114784,Shaun J. Canavan
10.1109/tvcg.2021.3114784,Paul Rosen 0001
10.1109/tvcg.2021.3114827,Arpit Narechania
10.1109/tvcg.2021.3114827,Adam Coscia
10.1109/tvcg.2021.3114827,Emily Wall
10.1109/tvcg.2021.3114827,Alex Endert
10.1109/tvcg.2021.3114828,Saiful Khan
10.1109/tvcg.2021.3114828,Phong Hai Nguyen
10.1109/tvcg.2021.3114828,Alfie Abdul-Rahman
10.1109/tvcg.2021.3114828,Benjamin Bach
10.1109/tvcg.2021.3114828,Min Chen 0001
10.1109/tvcg.2021.3114828,Euan Freeman
10.1109/tvcg.2021.3114828,Cagatay Turkay
10.1109/tvcg.2021.3114880,Xin Chen
10.1109/tvcg.2021.3114880,Jian Zhang 0070
10.1109/tvcg.2021.3114880,Chi-Wing Fu
10.1109/tvcg.2021.3114880,Jean-Daniel Fekete
10.1109/tvcg.2021.3114880,Yunhai Wang
10.1109/tvcg.2021.3114845,Hendrik Strobelt
10.1109/tvcg.2021.3114845,Jambay Kinley
10.1109/tvcg.2021.3114845,Robert Krüger
10.1109/tvcg.2021.3114845,Johanna Beyer
10.1109/tvcg.2021.3114845,Hanspeter Pfister
10.1109/tvcg.2021.3114845,Alexander M. Rush
10.1109/tvcg.2021.3114801,Maoyuan Sun
10.1109/tvcg.2021.3114801,Abdul Rahman Shaikh
10.1109/tvcg.2021.3114801,Hamed Alhoori
10.1109/tvcg.2021.3114801,Jian Zhao 0010
10.1109/tvcg.2021.3114782,Hyeok Kim
10.1109/tvcg.2021.3114782,Ryan A. Rossi
10.1109/tvcg.2021.3114782,Abhraneel Sarma
10.1109/tvcg.2021.3114782,Dominik Moritz
10.1109/tvcg.2021.3114782,Jessica Hullman
10.1109/tvcg.2021.3114781,Tan Tang
10.1109/tvcg.2021.3114781,Yanhong Wu
10.1109/tvcg.2021.3114781,Yingcai Wu
10.1109/tvcg.2021.3114781,Lingyun Yu 0001
10.1109/tvcg.2021.3114781,Yuhong Li
10.1109/tvcg.2021.3114800,Johannes Knittel
10.1109/tvcg.2021.3114800,Steffen Koch 0001
10.1109/tvcg.2021.3114800,Tan Tang
10.1109/tvcg.2021.3114800,Wei Chen 0001
10.1109/tvcg.2021.3114800,Yingcai Wu
10.1109/tvcg.2021.3114800,Shixia Liu
10.1109/tvcg.2021.3114800,Thomas Ertl
10.1109/tvcg.2021.3114829,Pramod Chundury
10.1109/tvcg.2021.3114829,Biswaksen Patnaik
10.1109/tvcg.2021.3114829,Yasmin Reyazuddin
10.1109/tvcg.2021.3114829,Christine Tang
10.1109/tvcg.2021.3114829,Jonathan Lazar
10.1109/tvcg.2021.3114829,Niklas Elmqvist
10.1109/tvcg.2021.3114844,Wesley Willett
10.1109/tvcg.2021.3114844,Bon Adriel Aseniero
10.1109/tvcg.2021.3114844,Sheelagh Carpendale
10.1109/tvcg.2021.3114844,Pierre Dragicevic
10.1109/tvcg.2021.3114844,Yvonne Jansen
10.1109/tvcg.2021.3114844,Lora Oehlberg
10.1109/tvcg.2021.3114844,Petra Isenberg
10.1109/tvcg.2021.3114777,Yijie Hou
10.1109/tvcg.2021.3114777,Chengshun Wang
10.1109/tvcg.2021.3114777,Junhong Wang
10.1109/tvcg.2021.3114777,Xiangyang Xue
10.1109/tvcg.2021.3114777,Xiaolong Luke Zhang
10.1109/tvcg.2021.3114777,Jun Zhu
10.1109/tvcg.2021.3114777,Dongliang Wang
10.1109/tvcg.2021.3114777,Siming Chen 0001
10.1109/tvcg.2021.3114788,Mohamed Ibrahim
10.1109/tvcg.2021.3114788,Peter Rautek
10.1109/tvcg.2021.3114788,Guido Reina
10.1109/tvcg.2021.3114788,Marco Agus
10.1109/tvcg.2021.3114788,Markus Hadwiger
10.1109/tvcg.2021.3114840,Qianwen Wang
10.1109/tvcg.2021.3114840,Tali Mazor
10.1109/tvcg.2021.3114840,Theresa Anisja Harbig
10.1109/tvcg.2021.3114840,Ethan Cerami
10.1109/tvcg.2021.3114840,Nils Gehlenborg
10.1109/tvcg.2021.3114874,Min Lu 0002
10.1109/tvcg.2021.3114874,Joel Lanir
10.1109/tvcg.2021.3114874,Chufeng Wang
10.1109/tvcg.2021.3114874,Yucong Yao
10.1109/tvcg.2021.3114874,Wen Zhang
10.1109/tvcg.2021.3114874,Oliver Deussen
10.1109/tvcg.2021.3114874,Hui Huang 0004
10.1109/tvcg.2021.3114787,Natkamon Tovanich
10.1109/tvcg.2021.3114787,Pierre Dragicevic
10.1109/tvcg.2021.3114787,Petra Isenberg
10.1109/tvcg.2021.3114860,Yngve Sekse Kristiansen
10.1109/tvcg.2021.3114860,Laura A. Garrison
10.1109/tvcg.2021.3114860,Stefan Bruckner
10.1109/tvcg.2021.3114824,Alex Kale
10.1109/tvcg.2021.3114824,Yifan Wu
10.1109/tvcg.2021.3114824,Jessica Hullman
10.1109/tvcg.2021.3114833,Hyeon Jeon
10.1109/tvcg.2021.3114833,Hyung-Kwon Ko
10.1109/tvcg.2021.3114833,Jaemin Jo
10.1109/tvcg.2021.3114833,Youngtaek Kim
10.1109/tvcg.2021.3114833,Jinwook Seo
10.1109/tvcg.2021.3114786,Jared Jessup
10.1109/tvcg.2021.3114786,Robert Krüger
10.1109/tvcg.2021.3114786,Simon Warchol
10.1109/tvcg.2021.3114786,John Hoffer
10.1109/tvcg.2021.3114786,Jeremy Muhlich
10.1109/tvcg.2021.3114786,Cecily C. Ritch
10.1109/tvcg.2021.3114786,Giorgio Gaglia
10.1109/tvcg.2021.3114786,Shannon Coy
10.1109/tvcg.2021.3114786,Yu-An Chen
10.1109/tvcg.2021.3114786,Jia-Ren Lin
10.1109/tvcg.2021.3114786,Sandro Santagata
10.1109/tvcg.2021.3114786,Peter K. Sorger
10.1109/tvcg.2021.3114786,Hanspeter Pfister
10.1109/tvcg.2021.3114792,Matthew Brehmer
10.1109/tvcg.2021.3114792,Robert Kosara
10.1109/tvcg.2021.3114792,Carmen Hull
10.1109/tvcg.2021.3114783,Matt-Heun Hong
10.1109/tvcg.2021.3114783,Jessica K. Witt
10.1109/tvcg.2021.3114783,Danielle Albers Szafir
10.1109/tvcg.2021.3114798,Jimmy Moore
10.1109/tvcg.2021.3114798,Pascal Goffin
10.1109/tvcg.2021.3114798,Jason Wiese
10.1109/tvcg.2021.3114798,Miriah Meyer
10.1109/tvcg.2021.3114850,Tiankai Xie
10.1109/tvcg.2021.3114850,Yuxin Ma
10.1109/tvcg.2021.3114850,Jian Kang
10.1109/tvcg.2021.3114850,Hanghang Tong
10.1109/tvcg.2021.3114850,Ross Maciejewski
10.1109/tvcg.2021.3114856,Weiwei Cui
10.1109/tvcg.2021.3114856,Jinpeng Wang 0001
10.1109/tvcg.2021.3114856,He Huang
10.1109/tvcg.2021.3114856,Yun Wang 0012
10.1109/tvcg.2021.3114856,Chin-Yew Lin
10.1109/tvcg.2021.3114856,Haidong Zhang
10.1109/tvcg.2021.3114856,Dongmei Zhang 0001
10.1109/tvcg.2021.3114692,Ryan Wesslen
10.1109/tvcg.2021.3114692,Alireza Karduni
10.1109/tvcg.2021.3114692,Douglas Markant
10.1109/tvcg.2021.3114692,Wenwen Dou
10.1109/tvcg.2021.3114865,Yue Zhao
10.1109/tvcg.2021.3114865,Yunhai Wang
10.1109/tvcg.2021.3114865,Jian Zhang 0070
10.1109/tvcg.2021.3114865,Chi-Wing Fu
10.1109/tvcg.2021.3114865,Mingliang Xu
10.1109/tvcg.2021.3114865,Dominik Moritz
10.1109/tvcg.2021.3114821,Natkamon Tovanich
10.1109/tvcg.2021.3114821,Nicolas Soulié
10.1109/tvcg.2021.3114821,Nicolas Heulot
10.1109/tvcg.2021.3114821,Petra Isenberg
10.1109/tvcg.2021.3114766,Devin Lange
10.1109/tvcg.2021.3114766,Eddie Polanco
10.1109/tvcg.2021.3114766,Robert Judson-Torres
10.1109/tvcg.2021.3114766,Thomas Zangle
10.1109/tvcg.2021.3114766,Alexander Lex
