"articles_abstract","articles_abstract_url","articles_access_type","articles_article_number","articles_authors_authors_0_affiliation","articles_authors_authors_0_authorUrl","articles_authors_authors_0_author_order","articles_authors_authors_0_full_name","articles_authors_authors_0_id","articles_authors_authors_10_authorUrl","articles_authors_authors_10_author_order","articles_authors_authors_10_full_name","articles_authors_authors_10_id","articles_authors_authors_11_authorUrl","articles_authors_authors_11_author_order","articles_authors_authors_11_full_name","articles_authors_authors_11_id","articles_authors_authors_12_authorUrl","articles_authors_authors_12_author_order","articles_authors_authors_12_full_name","articles_authors_authors_12_id","articles_authors_authors_13_authorUrl","articles_authors_authors_13_author_order","articles_authors_authors_13_full_name","articles_authors_authors_13_id","articles_authors_authors_14_authorUrl","articles_authors_authors_14_author_order","articles_authors_authors_14_full_name","articles_authors_authors_14_id","articles_authors_authors_1_affiliation","articles_authors_authors_1_authorUrl","articles_authors_authors_1_author_order","articles_authors_authors_1_full_name","articles_authors_authors_1_id","articles_authors_authors_2_affiliation","articles_authors_authors_2_authorUrl","articles_authors_authors_2_author_order","articles_authors_authors_2_full_name","articles_authors_authors_2_id","articles_authors_authors_3_affiliation","articles_authors_authors_3_authorUrl","articles_authors_authors_3_author_order","articles_authors_authors_3_full_name","articles_authors_authors_3_id","articles_authors_authors_4_affiliation","articles_authors_authors_4_authorUrl","articles_authors_authors_4_author_order","articles_authors_authors_4_full_name","articles_authors_authors_4_id","articles_authors_authors_5_authorUrl","articles_authors_authors_5_author_order","articles_authors_authors_5_full_name","articles_authors_authors_5_id","articles_authors_authors_6_authorUrl","articles_authors_authors_6_author_order","articles_authors_authors_6_full_name","articles_authors_authors_6_id","articles_authors_authors_7_authorUrl","articles_authors_authors_7_author_order","articles_authors_authors_7_full_name","articles_authors_authors_7_id","articles_authors_authors_8_authorUrl","articles_authors_authors_8_author_order","articles_authors_authors_8_full_name","articles_authors_authors_8_id","articles_authors_authors_9_authorUrl","articles_authors_authors_9_author_order","articles_authors_authors_9_full_name","articles_authors_authors_9_id","articles_citing_paper_count","articles_citing_patent_count","articles_conference_dates","articles_conference_location","articles_content_type","articles_doi","articles_end_page","articles_html_url","articles_index_terms_ieee_terms_terms_0","articles_index_terms_ieee_terms_terms_1","articles_index_terms_ieee_terms_terms_2","articles_index_terms_ieee_terms_terms_3","articles_index_terms_ieee_terms_terms_4","articles_index_terms_ieee_terms_terms_5","articles_index_terms_ieee_terms_terms_6","articles_index_terms_ieee_terms_terms_7","articles_index_terms_ieee_terms_terms_8","articles_index_terms_ieee_terms_terms_9","articles_is_number","articles_isbn","articles_isbn_formats_isbns_0_format","articles_isbn_formats_isbns_0_isbnType","articles_isbn_formats_isbns_0_value","articles_partnum","articles_pdf_url","articles_publication_date","articles_publication_number","articles_publication_title","articles_publication_year","articles_publisher","articles_rank","articles_start_page","articles_title"
"Motion provides strong visual cues for the perception of shape and depth, as demonstrated by cognitive scientists and visual artists. This paper presents a novel visualization technique-kinetic visualization -that uses particle systems to add supplemental motion cues which can aid in the perception of shape and spatial relationships of static objects. Based on a set of rules following perceptual and physical principles, particles flowing over the surface of an object not only bring out, but also attract attention to, essential information on the shape of the object that might not be readily visible with conventional rendering that uses lighting and view changes. Replacing still images with animations in this fashion, we demonstrate with both surface and volumetric models in the accompanying videos that in many cases the resulting visualizations effectively enhance the perception of three-dimensional shape and structure. The results of a preliminary user study that we have conducted also show evidence that the supplemental motion cues help.","https://ieeexplore.ieee.org/document/1183805/","LOCKED","1183805","Dept. of Comput. Sci., California Univ., Davis, CA, USA","https://ieeexplore.ieee.org/author/37282576300","1","E.B. Lum","37282576300","","","","","","","","","","","","","","","","","","","","","Dept. of Comput. Sci., California Univ., Davis, CA, USA","https://ieeexplore.ieee.org/author/37947852700","2","A. Stompel","37947852700","Dept. of Comput. Sci., California Univ., Davis, CA, USA","https://ieeexplore.ieee.org/author/37275869400","3","Kwan-Liu Ma","37275869400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","0","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183805","442","https://ieeexplore.ieee.org/document/1183805/","Kinetic theory","Shape","Animation","Videos","Computer science","Rendering (computer graphics)","Computer graphics","Data visualization","Watches","Fires","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183805","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","71","435","Kinetic visualization: a technique for illustrating 3D shape and structure"
"Efficient and informative visualization of surfaces with uncertainties is an important topic with many applications in science and engineering. Examples include environmental pollution borderline identification, identification of the limits of an oil basin, or discrimination between contaminated and healthy tissue in medicine. This paper presents an approach for such visualization using points as display primitives. The approach is to render each polygon as a collection of points and to displace each point from the surface in the direction of the surface normal by an amount proportional to some random number multiplied by the uncertainty level at that point. This approach can be used in combination with other techniques such as pseudo-coloring and shading to give rise to efficient and revealing visualizations. The method is used to visualize real and simulated tumor formations with uncertainty of tumor boundaries.","https://ieeexplore.ieee.org/document/1183769/","LOCKED","1183769","Maryland Univ., Baltimore, MD, USA","https://ieeexplore.ieee.org/author/37282290900","1","G. Grigoryan","37282290900","","","","","","","","","","","","","","","","","","","","","Maryland Univ., Baltimore, MD, USA","https://ieeexplore.ieee.org/author/37282292000","2","P. Rheingans","37282292000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","0","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183769","153","https://ieeexplore.ieee.org/document/1183769/","Uncertainty","Data visualization","Surface contamination","Displays","Neoplasms","Solid modeling","Pollution measurement","Moon","Oil pollution","Petroleum","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183769","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","72","147","Probabilistic surfaces: point based primitives to show surface uncertainty"
"Typically 3-D MR and CT scans have a relatively high resolution in the scanning X-Y plane, but much lower resolution in the axial Z direction. This non-uniform sampling of an object can miss small or thin structures. One way to address this problem is to scan the same object from multiple directions. In this paper we describe a method for deforming a level set model using velocity information derived from multiple volume datasets with non-uniform resolution in order to produce a single high-resolution 3D model. The method locally approximates the values of the multiple datasets by fitting a distance-weighted polynomial using moving least-squares. The proposed method has several advantageous properties: its computational cost is proportional to the object surface area, it is stable with respect to noise, imperfect registrations and abrupt changes in the data, it provides gain-correction, and it employs a distance-based weighting to ensures that the contributions from each scan are properly merged into the final result. We have demonstrated the effectiveness of our approach on four multi-scan datasets, a Griffin laser scan reconstruction, a CT scan of a teapot and MR scans of a mouse embryo and a zucchini.","https://ieeexplore.ieee.org/document/1183773/","LOCKED","1183773","Dept. of Comput. Sci., California Inst. of Technol., Pasadena, CA, USA","https://ieeexplore.ieee.org/author/37284192900","1","K. Museth","37284192900","","","","","","","","","","","","","","","","","","","","","Dept. of Comput. Sci., California Inst. of Technol., Pasadena, CA, USA","https://ieeexplore.ieee.org/author/37349884100","2","D.E. Breen","37349884100","Dept. of Comput. Sci., California Inst. of Technol., Pasadena, CA, USA","https://ieeexplore.ieee.org/author/37266085200","3","L. Zhukov","37266085200","","https://ieeexplore.ieee.org/author/37267322600","4","R.T. Whitaker","37267322600","","","","","","","","","","","","","","","","","","","","","","","","","","7","3","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183773","186","https://ieeexplore.ieee.org/document/1183773/","Level set","Computed tomography","Deformable models","Sampling methods","Polynomials","Computational efficiency","Surface fitting","Laser noise","Mice","Embryo","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183773","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","73","179","Level set segmentation from multiple non-uniform volume datasets"
"In this paper we introduce a new and simple algorithm to compress isosurface data. This is the data extracted by isosurface algorithms from scalar functions defined on volume grids, and used to generate polygon meshes or alternative representations. In this algorithm the mesh connectivity and a substantial proportion of the geometric information are encoded to a fraction of a bit per marching cubes vertex with a context based arithmetic coder closely related to the JBIG binary image compression standard. The remaining optional geometric information that specifies the location of each marching cubes vertex more precisely along its supporting intersecting grid edge, is efficiently encoded in scan-order with the same mechanism. Vertex normals can optionally be computed as normalized gradient vectors by the encoder and included in the bitstream after quantization and entropy encoding, or computed by the decoder in a postprocessing smoothing step. These choices are determined by trade-offs associated with an in-core vs. out-of-core decoder structure. The main features of our algorithm are its extreme simplicity and high compression rates.","https://ieeexplore.ieee.org/document/1183807/","LOCKED","1183807","IBM Thomas J. Watson Res. Center, Yorktown Heights, NY, USA","https://ieeexplore.ieee.org/author/37282608000","1","G. Taubin","37282608000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183807","458","https://ieeexplore.ieee.org/document/1183807/","Isosurfaces","Image coding","Decoding","Data mining","Mesh generation","Arithmetic","Code standards","Quantization","Entropy","Smoothing methods","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183807","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","74","451","BLIC: Bi-Level Isosurface Compression"
"Line Integral Convolution (LIC) is a promising method for visualizing 2D dense flow fields. Direct extensions of the LIC method to 3D have not been considered very effective, because optical integration in viewing directions tends to spoil the coherent structures along 3D local streamlines. In our previous reports, we have proposed a selective approach to volume rendering of LIC solid texture using 3D significance map (S-map), derived from the characteristics of flow structures, and a specific illumination model for 3D streamlines. In this paper, we take full advantage of scalar volume rendering hardware, such as VolumePro, to realize a realtime 3D flow field visualization environment with the LIC volume rendering method.","https://ieeexplore.ieee.org/document/1183811/","LOCKED","1183811","Mitsubishi Electr. Corp., Japan","https://ieeexplore.ieee.org/author/38147016200","1","Y. Suzuki","38147016200","","","","","","","","","","","","","","","","","","","","","","https://ieeexplore.ieee.org/author/37282596600","2","I. Fujishiro","37282596600","","https://ieeexplore.ieee.org/author/38151039900","3","L. Chen","38151039900","","https://ieeexplore.ieee.org/author/38149940200","4","H. Nakamura","38149940200","","","","","","","","","","","","","","","","","","","","","","","","","","6","0","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183811","488","https://ieeexplore.ieee.org/document/1183811/","Computer aided software engineering","Visualization","Convolution","Rendering (computer graphics)","Image generation","Integrated optics","Lighting","Streaming media","Computational modeling","Analytical models","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183811","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","75","485","Case study: hardware-accelerated selective LIC volume rendering"
"We present a fast and reliable space-leaping scheme to accelerate ray casting during interactive navigation in a complex volumetric scene, where we combine innovative space-leaping techniques in a number of ways. First, we derive most of the pixel depths at the current frame by exploiting the temporal coherence during navigation, where we employ a novel fast cell-based reprojection scheme that is more reliable than the traditional intersection-point based reprojection. Next, we exploit the object space coherence to quickly detect the remaining pixel depths, by using a precomputed accurate distance field that stores the Euclidean distance from each empty (background) voxel toward its nearest object boundary. In addition, we propose an effective solution to the challenging new-incoming-objects problem during navigation. Our algorithm has been implemented on a 16-processor SGI Power Challenge and reached interactive rendering rates at more than 10 Hz during the navigation inside 512/sup 3/ volume data sets acquired from both a simulation phantom and actual patients.","https://ieeexplore.ieee.org/document/1183775/","LOCKED","1183775","Boeing Co., Seattle, WA, USA","https://ieeexplore.ieee.org/author/37362958300","1","Ming Wan","37362958300","","","","","","","","","","","","","","","","","","","","","","https://ieeexplore.ieee.org/author/38139540100","2","A. Sadiq","38139540100","","https://ieeexplore.ieee.org/author/37268052800","3","A. Kaufman","37268052800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183775","202","https://ieeexplore.ieee.org/document/1183775/","Navigation","Acceleration","Casting","Layout","Object detection","Euclidean distance","Computer graphics","Imaging phantoms","","","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183775","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","76","195","Fast and reliable space leaping for interactive volume rendering"
"Polygonal approximations of isosurfaces extracted from uniformly sampled volumes are increasing in size due to the availability of higher resolution imaging techniques. The large number of I primitives represented hinders the interactive exploration of the dataset. Though many solutions have been proposed to this problem, many require the creation of isosurfaces at multiple resolutions or the use of additional data structures, often hierarchical, to represent the volume. We propose a technique for adaptive isosurface extraction that is easy to implement and allows the user to decide the degree of adaptivity as well as the choice of isosurface extraction algorithm. Our method optimizes the extraction of the isosurface by warping the volume. In a warped volume, areas of importance (e.g. containing significant details) are inflated while unimportant ones are contracted. Once the volume is warped, any extraction algorithm can be applied. The extracted mesh is subsequently unwarped such that the warped areas are rescaled to their initial proportions. The resulting isosurface is represented by a mesh that is more densely sampled in regions decided as important.","https://ieeexplore.ieee.org/document/1183809/","LOCKED","1183809","IBM Thomas J. Watson Res. Center, Hawthorne, NY, USA","https://ieeexplore.ieee.org/author/37369654900","1","L. Balmelli","37369654900","","","","","","","","","","","","","","","","","","","","","IBM Thomas J. Watson Res. Center, Hawthorne, NY, USA","https://ieeexplore.ieee.org/author/38000798200","2","C.J. Morris","38000798200","IBM Thomas J. Watson Res. Center, Hawthorne, NY, USA","https://ieeexplore.ieee.org/author/37282608000","3","G. Taubin","37282608000","IBM Thomas J. Watson Res. Center, Hawthorne, NY, USA","https://ieeexplore.ieee.org/author/37338797400","4","F. Bernardini","37338797400","","","","","","","","","","","","","","","","","","","","","","","","","","6","6","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183809","474","https://ieeexplore.ieee.org/document/1183809/","Isosurfaces","Data mining","Computer graphics","Computational geometry","Solid modeling","Data visualization","Teeth","Image resolution","High-resolution imaging","Data structures","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183809","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","77","467","Volume warping for adaptive isosurface extraction"
"Simulating hand-drawn illustration techniques can succinctly express information in a manner that is communicative and informative. We present a framework for an interactive direct volume illustration system that simulates traditional stipple drawing. By combining the principles of artistic and scientific illustration, we explore several feature enhancement techniques to create effective, interactive visualizations of scientific and medical datasets. We also introduce a rendering mechanism that generates appropriate point lists at all resolutions during an automatic preprocess, and modifies rendering styles through different combinations of these feature enhancements. The new system is an effective way to interactively preview large, complex volume datasets in a concise, meaningful, and illustrative manner. Volume stippling is effective for many applications and provides a quick and efficient method to investigate volume models.","https://ieeexplore.ieee.org/document/1183777/","LOCKED","1183777","Purdue Univ., West Lafayette, IN, USA","https://ieeexplore.ieee.org/author/38155731600","1","Aidong Lu","38155731600","","","","","","","","","","","","","","","","","","","","","","https://ieeexplore.ieee.org/author/38000798200","2","C.J. Morris","38000798200","","https://ieeexplore.ieee.org/author/37282598900","3","D.S. Ebert","37282598900","","https://ieeexplore.ieee.org/author/37282292000","4","P. Rheingans","37282292000","","https://ieeexplore.ieee.org/author/37266777200","5","C. Hansen","37266777200","","","","","","","","","","","","","","","","","","","","","28","1","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183777","218","https://ieeexplore.ieee.org/document/1183777/","Rendering (computer graphics)","Biomedical imaging","Computer graphics","Data visualization","Engines","Medical simulation","Application software","Chromium","History","Surgery","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183777","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","78","211","Non-photorealistic volume rendering using stippling techniques"
"The author index contains an entry for each author and coauthor included in the proceedings record.","","EPHEMERA","1183831","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183831","584","","","","","","","","","","","","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183831","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","79","583","Author index"
"Presents the front cover of the proceedings record.","","EPHEMERA","1183751","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","27 Oct.-1 Nov. 2002","Boston, MA, USA","Conferences","10.1109/VISUAL.2002.1183751","","","","","","","","","","","","","26565","0-7803-7498-3","Print ISBN","Historical","0-7803-7498-3","02CH37370","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1183751","27 Oct.-1 Nov. 2002","8436","IEEE Visualization, 2002. VIS 2002.","2002","IEEE","80","","VIS2002. IEEE Visualization 2002. Proceedings (Cat. No.02CH37370)"
